inventory_id,medication_id,location_id,snapshot_date,quantity_on_hand,reorder_level,average_daily_usage,days_of_supply
INV-20260805-MED025-LOC002,MED025,LOC002,2026-08-05,826,546,42.0,19.7
INV-20260805-MED025-LOC003,MED025,LOC003,2026-08-05,1385,1121,86.21,16.1
INV-20260805-MED025-LOC004,MED025,LOC004,2026-08-05,304,202,15.5,19.6
INV-20260805-MED025-LOC005,MED025,LOC005,2026-08-05,366,476,36.57,10.0
INV-20260805-MED025-LOC006,MED025,LOC006,2026-08-05,1435,1060,81.5,17.6
INV-20260805-MED025-LOC007,MED025,LOC007,2026-08-05,91,78,5.93,15.3
INV-20260805-MED026-LOC001,MED026,LOC001,2026-08-05,3050,2261,161.43,18.9
INV-20260805-MED026-LOC002,MED026,LOC002,2026-08-05,1415,882,62.93,22.5
INV-20260805-MED026-LOC003,MED026,LOC003,2026-08-05,2253,1778,126.93,17.7
INV-20260805-MED026-LOC004,MED026,LOC004,2026-08-05,271,269,19.21,14.1
INV-20260805-MED026-LOC005,MED026,LOC005,2026-08-05,560,731,52.21,10.7
INV-20260805-MED026-LOC006,MED026,LOC006,2026-08-05,978,1721,122.86,8.0
INV-20260805-MED026-LOC007,MED026,LOC007,2026-08-05,153,142,10.14,15.1
INV-20260805-MED027-LOC001,MED027,LOC001,2026-08-05,770,581,44.64,17.2
INV-20260805-MED027-LOC002,MED027,LOC002,2026-08-05,147,220,16.86,8.7
INV-20260805-MED027-LOC003,MED027,LOC003,2026-08-05,633,431,33.14,19.1
INV-20260805-MED027-LOC004,MED027,LOC004,2026-08-05,39,72,5.5,7.1
INV-20260805-MED027-LOC005,MED027,LOC005,2026-08-05,282,210,16.14,17.5
INV-20260805-MED027-LOC006,MED027,LOC006,2026-08-05,546,439,33.71,16.2
INV-20260805-MED027-LOC007,MED027,LOC007,2026-08-05,53,33,2.5,21.2
INV-20260805-MED028-LOC001,MED028,LOC001,2026-08-05,766,667,51.29,14.9
INV-20260805-MED028-LOC002,MED028,LOC002,2026-08-05,356,258,19.79,18.0
INV-20260805-MED028-LOC003,MED028,LOC003,2026-08-05,715,549,42.21,16.9
INV-20260805-MED028-LOC004,MED028,LOC004,2026-08-05,57,77,5.86,9.7
INV-20260805-MED028-LOC005,MED028,LOC005,2026-08-05,158,194,14.86,10.6
INV-20260805-MED028-LOC006,MED028,LOC006,2026-08-05,511,448,34.43,14.8
INV-20260805-MED028-LOC007,MED028,LOC007,2026-08-05,73,39,2.93,24.9
INV-20260805-MED029-LOC001,MED029,LOC001,2026-08-05,197,184,16.64,11.8
INV-20260805-MED029-LOC002,MED029,LOC002,2026-08-05,105,83,7.5,14.0
INV-20260805-MED029-LOC003,MED029,LOC003,2026-08-05,239,151,13.64,17.5
INV-20260805-MED029-LOC004,MED029,LOC004,2026-08-05,39,27,2.43,16.0
INV-20260805-MED029-LOC005,MED029,LOC005,2026-08-05,88,63,5.71,15.4
INV-20260805-MED029-LOC006,MED029,LOC006,2026-08-05,151,140,12.64,11.9
INV-20260805-MED029-LOC007,MED029,LOC007,2026-08-05,38,8,0.71,53.5
INV-20260805-MED030-LOC001,MED030,LOC001,2026-08-05,147,209,16.07,9.1
INV-20260805-MED030-LOC002,MED030,LOC002,2026-08-05,148,77,5.86,25.3
INV-20260805-MED030-LOC003,MED030,LOC003,2026-08-05,284,142,10.86,26.2
INV-20260805-MED030-LOC004,MED030,LOC004,2026-08-05,51,35,2.64,19.3
INV-20260805-MED030-LOC005,MED030,LOC005,2026-08-05,102,66,5.07,20.1
INV-20260805-MED030-LOC006,MED030,LOC006,2026-08-05,222,156,12.0,18.5
INV-20260805-MED030-LOC007,MED030,LOC007,2026-08-05,15,8,0.57,26.3
INV-20260805-MED031-LOC001,MED031,LOC001,2026-08-05,1386,930,84.5,16.4
INV-20260805-MED031-LOC002,MED031,LOC002,2026-08-05,372,339,30.79,12.1
INV-20260805-MED031-LOC003,MED031,LOC003,2026-08-05,1449,751,68.21,21.2
INV-20260805-MED031-LOC004,MED031,LOC004,2026-08-05,329,129,11.71,28.1
INV-20260805-MED031-LOC005,MED031,LOC005,2026-08-05,448,259,23.5,19.1
INV-20260805-MED031-LOC006,MED031,LOC006,2026-08-05,1137,682,61.93,18.4
INV-20260805-MED031-LOC007,MED031,LOC007,2026-08-05,47,54,4.86,9.7
INV-20260805-MED032-LOC001,MED032,LOC001,2026-08-05,678,415,37.71,18.0
INV-20260805-MED032-LOC002,MED032,LOC002,2026-08-05,376,169,15.29,24.6
INV-20260805-MED032-LOC003,MED032,LOC003,2026-08-05,247,316,28.64,8.6
INV-20260805-MED032-LOC004,MED032,LOC004,2026-08-05,95,64,5.79,16.4
INV-20260805-MED032-LOC005,MED032,LOC005,2026-08-05,164,134,12.14,13.5
INV-20260805-MED032-LOC006,MED032,LOC006,2026-08-05,713,302,27.43,26.0
INV-20260805-MED032-LOC007,MED032,LOC007,2026-08-05,63,31,2.79,22.6
INV-20260805-MED033-LOC001,MED033,LOC001,2026-08-05,134,155,11.07,12.1
INV-20260805-MED033-LOC002,MED033,LOC002,2026-08-05,69,75,5.29,13.0
INV-20260805-MED033-LOC003,MED033,LOC003,2026-08-05,89,118,8.36,10.6
INV-20260805-MED033-LOC004,MED033,LOC004,2026-08-05,44,17,1.21,36.4
INV-20260805-MED033-LOC005,MED033,LOC005,2026-08-05,103,52,3.71,27.8
INV-20260805-MED033-LOC006,MED033,LOC006,2026-08-05,153,128,9.14,16.7
INV-20260805-MED033-LOC007,MED033,LOC007,2026-08-05,27,7,0.43,62.8
INV-20260805-MED034-LOC001,MED034,LOC001,2026-08-05,362,303,21.64,16.7
INV-20260805-MED034-LOC002,MED034,LOC002,2026-08-05,88,133,9.5,9.3
INV-20260805-MED034-LOC003,MED034,LOC003,2026-08-05,199,261,18.64,10.7
INV-20260805-MED034-LOC004,MED034,LOC004,2026-08-05,45,45,3.21,14.0
INV-20260805-MED034-LOC005,MED034,LOC005,2026-08-05,151,101,7.21,20.9
INV-20260805-MED034-LOC006,MED034,LOC006,2026-08-05,252,227,16.21,15.5
INV-20260805-MED034-LOC007,MED034,LOC007,2026-08-05,22,17,1.21,18.2
INV-20260805-MED035-LOC001,MED035,LOC001,2026-08-05,335,130,13.0,25.8
INV-20260805-MED035-LOC002,MED035,LOC002,2026-08-05,105,47,4.64,22.6
INV-20260805-MED035-LOC003,MED035,LOC003,2026-08-05,310,128,12.71,24.4
INV-20260805-MED035-LOC004,MED035,LOC004,2026-08-05,59,21,2.07,28.5
INV-20260805-MED035-LOC005,MED035,LOC005,2026-08-05,42,51,5.07,8.3
INV-20260805-MED035-LOC006,MED035,LOC006,2026-08-05,166,107,10.64,15.6
INV-20260805-MED035-LOC007,MED035,LOC007,2026-08-05,11,6,0.57,19.3
INV-20260805-MED036-LOC001,MED036,LOC001,2026-08-05,1999,1237,123.64,16.2
INV-20260805-MED036-LOC002,MED036,LOC002,2026-08-05,543,478,47.71,11.4
INV-20260805-MED036-LOC003,MED036,LOC003,2026-08-05,1368,1028,102.71,13.3
INV-20260805-MED036-LOC004,MED036,LOC004,2026-08-05,252,152,15.14,16.6
INV-20260805-MED036-LOC005,MED036,LOC005,2026-08-05,946,414,41.36,22.9
INV-20260805-MED036-LOC006,MED036,LOC006,2026-08-05,1473,882,88.14,16.7
INV-20260805-MED036-LOC007,MED036,LOC007,2026-08-05,98,75,7.43,13.2
INV-20260805-MED037-LOC001,MED037,LOC001,2026-08-05,2523,1844,153.64,16.4
INV-20260805-MED037-LOC002,MED037,LOC002,2026-08-05,1195,758,63.14,18.9
INV-20260805-MED037-LOC003,MED037,LOC003,2026-08-05,2676,1452,120.93,22.1
INV-20260805-MED037-LOC004,MED037,LOC004,2026-08-05,281,282,23.43,12.0
INV-20260805-MED037-LOC005,MED037,LOC005,2026-08-05,1132,616,51.29,22.1
INV-20260805-MED037-LOC006,MED037,LOC006,2026-08-05,1510,1397,116.36,13.0
INV-20260805-MED037-LOC007,MED037,LOC007,2026-08-05,177,96,7.93,22.3
INV-20260805-MED038-LOC001,MED038,LOC001,2026-08-05,131,75,7.5,17.5
INV-20260805-MED038-LOC002,MED038,LOC002,2026-08-05,56,31,3.07,18.2
INV-20260805-MED038-LOC003,MED038,LOC003,2026-08-05,97,58,5.71,17.0
INV-20260805-MED038-LOC004,MED038,LOC004,2026-08-05,58,10,0.93,62.4
INV-20260805-MED038-LOC005,MED038,LOC005,2026-08-05,56,33,3.29,17.0
INV-20260805-MED038-LOC006,MED038,LOC006,2026-08-05,39,59,5.86,6.7
INV-20260805-MED038-LOC007,MED038,LOC007,2026-08-05,14,5,0.5,28.0
INV-20260805-MED039-LOC001,MED039,LOC001,2026-08-05,96,82,5.07,18.9
INV-20260805-MED039-LOC002,MED039,LOC002,2026-08-05,38,27,1.64,23.2
INV-20260805-MED039-LOC003,MED039,LOC003,2026-08-05,38,75,4.64,8.2
INV-20260805-MED039-LOC004,MED039,LOC004,2026-08-05,51,15,0.93,54.8
INV-20260805-MED039-LOC005,MED039,LOC005,2026-08-05,62,28,1.71,36.3
INV-20260805-MED039-LOC006,MED039,LOC006,2026-08-05,104,74,4.57,22.8
INV-20260805-MED039-LOC007,MED039,LOC007,2026-08-05,226,5,0.21,1076.2
INV-20260805-MED040-LOC001,MED040,LOC001,2026-08-05,185,125,9.57,19.3
INV-20260805-MED040-LOC002,MED040,LOC002,2026-08-05,57,42,3.21,17.8
INV-20260805-MED040-LOC003,MED040,LOC003,2026-08-05,100,100,7.64,13.1
INV-20260805-MED040-LOC004,MED040,LOC004,2026-08-05,37,13,1.0,37.0
INV-20260805-MED040-LOC005,MED040,LOC005,2026-08-05,92,44,3.36,27.4
INV-20260805-MED040-LOC006,MED040,LOC006,2026-08-05,103,106,8.14,12.7
INV-20260805-MED040-LOC007,MED040,LOC007,2026-08-05,39,7,0.5,78.0
INV-20260805-MED041-LOC001,MED041,LOC001,2026-08-05,179,133,13.29,13.5
INV-20260805-MED041-LOC002,MED041,LOC002,2026-08-05,97,40,4.0,24.2
INV-20260805-MED041-LOC003,MED041,LOC003,2026-08-05,308,113,11.29,27.3
INV-20260805-MED041-LOC004,MED041,LOC004,2026-08-05,35,20,2.0,17.5
INV-20260805-MED041-LOC005,MED041,LOC005,2026-08-05,106,35,3.43,30.9
INV-20260805-MED041-LOC006,MED041,LOC006,2026-08-05,151,83,8.29,18.2
INV-20260805-MED041-LOC007,MED041,LOC007,2026-08-05,27,6,0.57,47.4
INV-20260805-MED042-LOC001,MED042,LOC001,2026-08-05,905,438,43.79,20.7
INV-20260805-MED042-LOC002,MED042,LOC002,2026-08-05,218,174,17.36,12.6
INV-20260805-MED042-LOC003,MED042,LOC003,2026-08-05,724,381,38.07,19.0
INV-20260805-MED042-LOC004,MED042,LOC004,2026-08-05,147,67,6.64,22.1
INV-20260805-MED042-LOC005,MED042,LOC005,2026-08-05,260,138,13.71,19.0
INV-20260805-MED042-LOC006,MED042,LOC006,2026-08-05,364,322,32.14,11.3
INV-20260805-MED042-LOC007,MED042,LOC007,2026-08-05,18,21,2.07,8.7
INV-20260805-MED043-LOC001,MED043,LOC001,2026-08-05,140,153,15.21,9.2
INV-20260805-MED043-LOC002,MED043,LOC002,2026-08-05,77,61,6.07,12.7
INV-20260805-MED043-LOC003,MED043,LOC003,2026-08-05,299,116,11.57,25.8
INV-20260805-MED043-LOC004,MED043,LOC004,2026-08-05,61,20,1.93,31.6
INV-20260805-MED043-LOC005,MED043,LOC005,2026-08-05,108,58,5.71,18.9
INV-20260805-MED043-LOC006,MED043,LOC006,2026-08-05,229,121,12.07,19.0
INV-20260805-MED043-LOC007,MED043,LOC007,2026-08-05,42,11,1.07,39.3
INV-20260805-MED044-LOC001,MED044,LOC001,2026-08-05,614,478,36.71,16.7
INV-20260805-MED044-LOC002,MED044,LOC002,2026-08-05,308,160,12.29,25.1
INV-20260805-MED044-LOC003,MED044,LOC003,2026-08-05,469,351,27.0,17.4
INV-20260805-MED044-LOC004,MED044,LOC004,2026-08-05,94,57,4.36,21.6
INV-20260805-MED044-LOC005,MED044,LOC005,2026-08-05,102,151,11.57,8.8
INV-20260805-MED044-LOC006,MED044,LOC006,2026-08-05,333,333,25.57,13.0
INV-20260805-MED044-LOC007,MED044,LOC007,2026-08-05,20,24,1.79,11.2
INV-20260805-MED045-LOC001,MED045,LOC001,2026-08-05,542,698,53.64,10.1
INV-20260805-MED045-LOC002,MED045,LOC002,2026-08-05,352,262,20.14,17.5
INV-20260805-MED045-LOC003,MED045,LOC003,2026-08-05,831,545,41.86,19.9
INV-20260805-MED045-LOC004,MED045,LOC004,2026-08-05,146,100,7.64,19.1
INV-20260805-MED045-LOC005,MED045,LOC005,2026-08-05,360,228,17.5,20.6
INV-20260805-MED045-LOC006,MED045,LOC006,2026-08-05,407,460,35.36,11.5
INV-20260805-MED045-LOC007,MED045,LOC007,2026-08-05,69,52,4.0,17.2
INV-20260805-MED046-LOC001,MED046,LOC001,2026-08-05,1233,793,66.07,18.7
INV-20260805-MED046-LOC002,MED046,LOC002,2026-08-05,639,337,28.07,22.8
INV-20260805-MED046-LOC003,MED046,LOC003,2026-08-05,1232,714,59.43,20.7
INV-20260805-MED046-LOC004,MED046,LOC004,2026-08-05,257,133,11.07,23.2
INV-20260805-MED046-LOC005,MED046,LOC005,2026-08-05,191,279,23.21,8.2
INV-20260805-MED046-LOC006,MED046,LOC006,2026-08-05,876,642,53.5,16.4
INV-20260805-MED046-LOC007,MED046,LOC007,2026-08-05,86,45,3.71,23.2
INV-20260805-MED047-LOC001,MED047,LOC001,2026-08-05,864,469,42.57,20.3
INV-20260805-MED047-LOC002,MED047,LOC002,2026-08-05,346,182,16.5,21.0
INV-20260805-MED047-LOC003,MED047,LOC003,2026-08-05,407,360,32.71,12.4
INV-20260805-MED047-LOC004,MED047,LOC004,2026-08-05,55,70,6.29,8.7
INV-20260805-MED047-LOC005,MED047,LOC005,2026-08-05,281,154,14.0,20.1
INV-20260805-MED047-LOC006,MED047,LOC006,2026-08-05,538,324,29.43,18.3
INV-20260805-MED047-LOC007,MED047,LOC007,2026-08-05,40,34,3.07,13.0
INV-20260805-MED048-LOC001,MED048,LOC001,2026-08-05,614,269,26.86,22.9
INV-20260805-MED048-LOC002,MED048,LOC002,2026-08-05,165,114,11.36,14.5
INV-20260805-MED048-LOC003,MED048,LOC003,2026-08-05,477,212,21.14,22.6
INV-20260805-MED048-LOC004,MED048,LOC004,2026-08-05,73,42,4.14,17.6
INV-20260805-MED048-LOC005,MED048,LOC005,2026-08-05,179,86,8.57,20.9
INV-20260805-MED048-LOC006,MED048,LOC006,2026-08-05,216,200,20.0,10.8
INV-20260805-MED048-LOC007,MED048,LOC007,2026-08-05,59,15,1.43,41.3
INV-20260805-MED049-LOC001,MED049,LOC001,2026-08-05,3340,1610,146.29,22.8
INV-20260805-MED049-LOC002,MED049,LOC002,2026-08-05,1343,617,56.07,24.0
INV-20260805-MED049-LOC003,MED049,LOC003,2026-08-05,1886,1221,111.0,17.0
INV-20260805-MED049-LOC004,MED049,LOC004,2026-08-05,272,237,21.5,12.7
INV-20260805-MED049-LOC005,MED049,LOC005,2026-08-05,477,508,46.14,10.3
INV-20260805-MED049-LOC006,MED049,LOC006,2026-08-05,1600,1170,106.29,15.1
INV-20260805-MED049-LOC007,MED049,LOC007,2026-08-05,201,91,8.21,24.5
INV-20260805-MED050-LOC001,MED050,LOC001,2026-08-05,3296,1814,151.14,21.8
INV-20260805-MED050-LOC002,MED050,LOC002,2026-08-05,754,676,56.29,13.4
INV-20260805-MED050-LOC003,MED050,LOC003,2026-08-05,2597,1392,116.0,22.4
INV-20260805-MED050-LOC004,MED050,LOC004,2026-08-05,1118,647,53.86,20.8
INV-20260805-MED050-LOC005,MED050,LOC005,2026-08-05,901,559,46.57,19.3
INV-20260805-MED050-LOC006,MED050,LOC006,2026-08-05,2210,1314,109.5,20.2
INV-20260805-MED050-LOC007,MED050,LOC007,2026-08-05,221,120,10.0,22.1
INV-20260805-MED051-LOC001,MED051,LOC001,2026-08-05,988,1025,102.43,9.6
INV-20260805-MED051-LOC002,MED051,LOC002,2026-08-05,382,403,40.21,9.5
INV-20260805-MED051-LOC003,MED051,LOC003,2026-08-05,791,823,82.29,9.6
INV-20260805-MED051-LOC004,MED051,LOC004,2026-08-05,119,143,14.29,8.3
INV-20260805-MED051-LOC005,MED051,LOC005,2026-08-05,610,334,33.36,18.3
INV-20260805-MED051-LOC006,MED051,LOC006,2026-08-05,632,746,74.57,8.5
INV-20260805-MED051-LOC007,MED051,LOC007,2026-08-05,128,63,6.21,20.6
INV-20260805-MED052-LOC001,MED052,LOC001,2026-08-05,623,270,24.5,25.4
INV-20260805-MED052-LOC002,MED052,LOC002,2026-08-05,81,108,9.79,8.3
INV-20260805-MED052-LOC003,MED052,LOC003,2026-08-05,520,210,19.07,27.3
INV-20260805-MED052-LOC004,MED052,LOC004,2026-08-05,54,49,4.43,12.2
INV-20260805-MED052-LOC005,MED052,LOC005,2026-08-05,199,93,8.43,23.6
INV-20260805-MED052-LOC006,MED052,LOC006,2026-08-05,425,215,19.5,21.8
INV-20260805-MED052-LOC007,MED052,LOC007,2026-08-05,32,19,1.71,18.7
INV-20260805-MED053-LOC001,MED053,LOC001,2026-08-05,232,282,20.14,11.5
INV-20260805-MED053-LOC002,MED053,LOC002,2026-08-05,148,91,6.43,23.0
INV-20260805-MED053-LOC003,MED053,LOC003,2026-08-05,343,204,14.57,23.5
INV-20260805-MED053-LOC004,MED053,LOC004,2026-08-05,45,35,2.5,18.0
INV-20260805-MED053-LOC005,MED053,LOC005,2026-08-05,47,89,6.29,7.5
INV-20260805-MED053-LOC006,MED053,LOC006,2026-08-05,174,290,20.71,8.4
INV-20260805-MED053-LOC007,MED053,LOC007,2026-08-05,20,21,1.5,13.3
INV-20260805-MED054-LOC001,MED054,LOC001,2026-08-05,204,218,21.79,9.4
INV-20260805-MED054-LOC002,MED054,LOC002,2026-08-05,91,104,10.36,8.8
INV-20260805-MED054-LOC003,MED054,LOC003,2026-08-05,161,167,16.64,9.7
INV-20260805-MED054-LOC004,MED054,LOC004,2026-08-05,75,32,3.14,23.9
INV-20260805-MED054-LOC005,MED054,LOC005,2026-08-05,89,65,6.5,13.7
INV-20260805-MED054-LOC006,MED054,LOC006,2026-08-05,414,149,14.86,27.9
INV-20260805-MED054-LOC007,MED054,LOC007,2026-08-05,47,11,1.07,43.9
INV-20260805-MED055-LOC001,MED055,LOC001,2026-08-05,1231,668,60.64,20.3
INV-20260805-MED055-LOC002,MED055,LOC002,2026-08-05,164,243,22.07,7.4
INV-20260805-MED055-LOC003,MED055,LOC003,2026-08-05,778,503,45.64,17.0
INV-20260805-MED055-LOC004,MED055,LOC004,2026-08-05,214,97,8.79,24.3
INV-20260805-MED055-LOC005,MED055,LOC005,2026-08-05,351,172,15.57,22.5
INV-20260805-MED055-LOC006,MED055,LOC006,2026-08-05,1034,491,44.57,23.2
INV-20260805-MED055-LOC007,MED055,LOC007,2026-08-05,52,28,2.5,20.8
INV-20260805-MED056-LOC001,MED056,LOC001,2026-08-05,510,715,55.0,9.3
INV-20260805-MED056-LOC002,MED056,LOC002,2026-08-05,455,283,21.71,21.0
INV-20260805-MED056-LOC003,MED056,LOC003,2026-08-05,744,585,45.0,16.5
INV-20260805-MED056-LOC004,MED056,LOC004,2026-08-05,389,281,21.57,18.0
INV-20260805-MED056-LOC005,MED056,LOC005,2026-08-05,324,250,19.21,16.9
INV-20260805-MED056-LOC006,MED056,LOC006,2026-08-05,647,528,40.57,15.9
INV-20260805-MED056-LOC007,MED056,LOC007,2026-08-05,51,45,3.43,14.9
INV-20260805-MED057-LOC001,MED057,LOC001,2026-08-05,760,526,43.79,17.4
INV-20260805-MED057-LOC002,MED057,LOC002,2026-08-05,207,223,18.57,11.1
INV-20260805-MED057-LOC003,MED057,LOC003,2026-08-05,818,412,34.29,23.9
INV-20260805-MED057-LOC004,MED057,LOC004,2026-08-05,170,219,18.21,9.3
INV-20260805-MED057-LOC005,MED057,LOC005,2026-08-05,160,171,14.21,11.3
INV-20260805-MED057-LOC006,MED057,LOC006,2026-08-05,395,428,35.64,11.1
INV-20260805-MED057-LOC007,MED057,LOC007,2026-08-05,65,34,2.79,23.3
INV-20260805-MED058-LOC001,MED058,LOC001,2026-08-05,575,665,51.14,11.2
INV-20260805-MED058-LOC002,MED058,LOC002,2026-08-05,456,243,18.64,24.5
INV-20260805-MED058-LOC003,MED058,LOC003,2026-08-05,702,525,40.36,17.4
INV-20260805-MED058-LOC004,MED058,LOC004,2026-08-05,198,238,18.29,10.8
INV-20260805-MED058-LOC005,MED058,LOC005,2026-08-05,267,204,15.64,17.1
INV-20260805-MED058-LOC006,MED058,LOC006,2026-08-05,506,473,36.36,13.9
INV-20260805-MED058-LOC007,MED058,LOC007,2026-08-05,12,43,3.29,3.6
INV-20260805-MED059-LOC001,MED059,LOC001,2026-08-05,327,416,37.79,8.7
INV-20260805-MED059-LOC002,MED059,LOC002,2026-08-05,225,137,12.43,18.1
INV-20260805-MED059-LOC003,MED059,LOC003,2026-08-05,406,334,30.36,13.4
INV-20260805-MED059-LOC004,MED059,LOC004,2026-08-05,118,59,5.29,22.3
INV-20260805-MED059-LOC005,MED059,LOC005,2026-08-05,248,136,12.36,20.1
INV-20260805-MED059-LOC006,MED059,LOC006,2026-08-05,672,291,26.43,25.4
INV-20260805-MED059-LOC007,MED059,LOC007,2026-08-05,24,25,2.21,10.9
INV-20260805-MED060-LOC001,MED060,LOC001,2026-08-05,131,48,4.79,27.3
INV-20260805-MED060-LOC002,MED060,LOC002,2026-08-05,21,17,1.64,12.8
INV-20260805-MED060-LOC003,MED060,LOC003,2026-08-05,93,30,2.93,31.7
INV-20260805-MED060-LOC004,MED060,LOC004,2026-08-05,43,8,0.71,60.6
INV-20260805-MED060-LOC005,MED060,LOC005,2026-08-05,41,18,1.71,24.0
INV-20260805-MED060-LOC006,MED060,LOC006,2026-08-05,44,41,4.07,10.8
INV-20260805-MED060-LOC007,MED060,LOC007,2026-08-05,37,5,0.14,264.3
INV-20260805-MED061-LOC001,MED061,LOC001,2026-08-05,654,729,48.57,13.5
INV-20260805-MED061-LOC002,MED061,LOC002,2026-08-05,335,300,20.0,16.8
INV-20260805-MED061-LOC003,MED061,LOC003,2026-08-05,576,564,37.57,15.3
INV-20260805-MED061-LOC004,MED061,LOC004,2026-08-05,119,116,7.71,15.4
INV-20260805-MED061-LOC005,MED061,LOC005,2026-08-05,320,243,16.14,19.8
INV-20260805-MED061-LOC006,MED061,LOC006,2026-08-05,499,545,36.29,13.8
INV-20260805-MED061-LOC007,MED061,LOC007,2026-08-05,40,53,3.5,11.4
INV-20260805-MED062-LOC001,MED062,LOC001,2026-08-05,1112,1191,91.57,12.1
INV-20260805-MED062-LOC002,MED062,LOC002,2026-08-05,445,474,36.43,12.2
INV-20260805-MED062-LOC003,MED062,LOC003,2026-08-05,1268,963,74.07,17.1
INV-20260805-MED062-LOC004,MED062,LOC004,2026-08-05,186,152,11.64,16.0
INV-20260805-MED062-LOC005,MED062,LOC005,2026-08-05,616,382,29.36,21.0
INV-20260805-MED062-LOC006,MED062,LOC006,2026-08-05,928,877,67.43,13.8
INV-20260805-MED062-LOC007,MED062,LOC007,2026-08-05,129,65,4.93,26.2
INV-20260805-MED063-LOC001,MED063,LOC001,2026-08-05,435,544,36.21,12.0
INV-20260805-MED063-LOC002,MED063,LOC002,2026-08-05,232,191,12.71,18.3
INV-20260805-MED063-LOC003,MED063,LOC003,2026-08-05,504,422,28.07,18.0
INV-20260805-MED063-LOC004,MED063,LOC004,2026-08-05,46,70,4.64,9.9
INV-20260805-MED063-LOC005,MED063,LOC005,2026-08-05,133,158,10.5,12.7
INV-20260805-MED063-LOC006,MED063,LOC006,2026-08-05,398,382,25.43,15.7
INV-20260805-MED063-LOC007,MED063,LOC007,2026-08-05,43,32,2.07,20.8
INV-20260805-MED064-LOC001,MED064,LOC001,2026-08-05,1559,2225,171.14,9.1
INV-20260805-MED064-LOC002,MED064,LOC002,2026-08-05,1014,872,67.07,15.1
INV-20260805-MED064-LOC003,MED064,LOC003,2026-08-05,1465,1710,131.5,11.1
INV-20260805-MED064-LOC004,MED064,LOC004,2026-08-05,426,299,22.93,18.6
INV-20260805-MED064-LOC005,MED064,LOC005,2026-08-05,1027,750,57.64,17.8
INV-20260805-MED064-LOC006,MED064,LOC006,2026-08-05,2824,1680,129.21,21.9
INV-20260805-MED064-LOC007,MED064,LOC007,2026-08-05,164,122,9.36,17.5
INV-20260805-MED065-LOC001,MED065,LOC001,2026-08-05,1164,540,53.93,21.6
INV-20260805-MED065-LOC002,MED065,LOC002,2026-08-05,381,220,22.0,17.3
INV-20260805-MED065-LOC003,MED065,LOC003,2026-08-05,1030,411,41.07,25.1
INV-20260805-MED065-LOC004,MED065,LOC004,2026-08-05,144,59,5.86,24.6
INV-20260805-MED065-LOC005,MED065,LOC005,2026-08-05,240,170,16.93,14.2
INV-20260805-MED065-LOC006,MED065,LOC006,2026-08-05,563,374,37.36,15.1
INV-20260805-MED065-LOC007,MED065,LOC007,2026-08-05,40,33,3.29,12.2
INV-20260805-MED066-LOC001,MED066,LOC001,2026-08-05,1844,1260,89.93,20.5
INV-20260805-MED066-LOC002,MED066,LOC002,2026-08-05,360,453,32.29,11.1
INV-20260805-MED066-LOC003,MED066,LOC003,2026-08-05,603,958,68.36,8.8
INV-20260805-MED066-LOC004,MED066,LOC004,2026-08-05,180,183,13.07,13.8
INV-20260805-MED066-LOC005,MED066,LOC005,2026-08-05,333,406,28.93,11.5
INV-20260805-MED066-LOC006,MED066,LOC006,2026-08-05,1303,903,64.5,20.2
INV-20260805-MED066-LOC007,MED066,LOC007,2026-08-05,60,70,5.0,12.0
INV-20260805-MED067-LOC001,MED067,LOC001,2026-08-05,591,1049,74.86,7.9
INV-20260805-MED067-LOC002,MED067,LOC002,2026-08-05,450,372,26.57,16.9
INV-20260805-MED067-LOC003,MED067,LOC003,2026-08-05,966,817,58.29,16.6
INV-20260805-MED067-LOC004,MED067,LOC004,2026-08-05,77,126,9.0,8.6
INV-20260805-MED067-LOC005,MED067,LOC005,2026-08-05,295,318,22.71,13.0
INV-20260805-MED067-LOC006,MED067,LOC006,2026-08-05,496,737,52.64,9.4
INV-20260805-MED067-LOC007,MED067,LOC007,2026-08-05,50,63,4.5,11.1
INV-20260805-MED068-LOC001,MED068,LOC001,2026-08-05,6355,4159,297.07,21.4
INV-20260805-MED068-LOC002,MED068,LOC002,2026-08-05,1133,1594,113.79,10.0
INV-20260805-MED068-LOC003,MED068,LOC003,2026-08-05,2053,3354,239.57,8.6
INV-20260805-MED068-LOC004,MED068,LOC004,2026-08-05,492,574,41.0,12.0
INV-20260805-MED068-LOC005,MED068,LOC005,2026-08-05,1126,1364,97.36,11.6
INV-20260805-MED068-LOC006,MED068,LOC006,2026-08-05,2827,4693,335.21,8.4
INV-20260805-MED068-LOC007,MED068,LOC007,2026-08-05,386,225,16.07,24.0
INV-20260805-MED069-LOC001,MED069,LOC001,2026-08-05,2709,3654,243.57,11.1
INV-20260805-MED069-LOC002,MED069,LOC002,2026-08-05,962,1398,93.14,10.3
INV-20260805-MED069-LOC003,MED069,LOC003,2026-08-05,2041,2817,187.79,10.9
INV-20260805-MED069-LOC004,MED069,LOC004,2026-08-05,683,528,35.14,19.4
INV-20260805-MED069-LOC005,MED069,LOC005,2026-08-05,748,1211,80.71,9.3
INV-20260805-MED069-LOC006,MED069,LOC006,2026-08-05,3844,3862,257.43,14.9
INV-20260805-MED069-LOC007,MED069,LOC007,2026-08-05,236,208,13.86,17.0
INV-20260805-MED070-LOC001,MED070,LOC001,2026-08-05,319,553,39.43,8.1
